feature_id	lipidName	LipidIon	Class	CalcMz	n_samples_total	n_non_na_global	detect_rate_global	min_detect_rate_group	var_log	pass_global	pass_group	pass_var	keep_feature	n_batches_qc	any_keep_for_corr	qc_mean_median	qc_cv_median	qc_sn_median_median	qc_rt_sd_median
PI(19:1_20:4)-H | PI(19:1_20:4)-H | 897.5499	PI(19:1_20:4)-H	PI(19:1_20:4)-H	PI	897.5498565299999	9	9	1	1	59.341924478607545	TRUE	TRUE	TRUE	TRUE	1	FALSE	5717808.963	NA	0.9424713140157586	NA
PI(20:0_20:4) | PI(20:0_20:4)-H | 913.5812	PI(20:0_20:4)	PI(20:0_20:4)-H	PI	913.5811565	24	24	1	1	49.69689177759104	TRUE	TRUE	TRUE	TRUE	2	FALSE	1801665.143125	0.47280553826729704	108907.3819839065	0.03073543015262174
PI(20:2_22:4) | PI(20:2_22:4)-H | 937.5812	PI(20:2_22:4)	PI(20:2_22:4)-H	PI	937.5811565	12	12	1	1	0.04110539365395505	TRUE	TRUE	TRUE	TRUE	1	FALSE	9797708.3395	0.13111525233115096	1.1944078055	0.01602081978759684
PI(20:3_18:2)-H | PI(20:3_18:2)-H | 883.5342	PI(20:3_18:2)-H	PI(20:3_18:2)-H	PI	883.5342065299999	9	9	1	1	0.7394539006672712	TRUE	TRUE	TRUE	TRUE	1	FALSE	7178801.58	NA	-0.453133007	NA
PI(20:3_20:4) | PI(20:3_20:4)-H | 907.5342	PI(20:3_20:4)	PI(20:3_20:4)-H	PI	907.5342065	24	24	1	1	0.0813591865967648	TRUE	TRUE	TRUE	TRUE	2	TRUE	9322636.407625	0.07205499465413925	21.446437945	0.00556027577253801
PI(20:4_20:4) | PI(20:4_20:4)-H | 905.5186	PI(20:4_20:4)	PI(20:4_20:4)-H	PI	905.5185565	24	24	1	1	0.38560367729561246	TRUE	TRUE	TRUE	TRUE	2	FALSE	1770681.149	0.14507770838660153	4.208372869	0.02212841310773706
PI(22:0_20:4) | PI(22:0_20:4)-H | 941.6125	PI(22:0_20:4)	PI(22:0_20:4)-H	PI	941.6124565	12	12	1	1	0.06493325924558761	TRUE	TRUE	TRUE	TRUE	1	TRUE	28850000	0.05677949104705079	21.811777130000003	0.00655743852430215
PI(22:2_20:4) | PI(22:2_20:4)-H | 937.5812	PI(22:2_20:4)	PI(22:2_20:4)-H	PI	937.5811565	24	24	1	1	0.6030044408297597	TRUE	TRUE	TRUE	TRUE	2	FALSE	5005538.81775	0.2547895414308749	3.77078012375	0.01230176139149788
PI(22:5_20:4) | PI(22:5_20:4)-H | 931.5342	PI(22:5_20:4)	PI(22:5_20:4)-H	PI	931.5342065	12	12	1	1	0.3781836883405798	TRUE	TRUE	TRUE	TRUE	1	FALSE	813468.0475	0.3173914278213523	5.263681432	0.01396125591294187
PI(24:2_18:2) | PI(24:2_18:2)-H | 941.6125	PI(24:2_18:2)	PI(24:2_18:2)-H	PI	941.6124565	12	12	1	1	0.36173308138751537	TRUE	TRUE	TRUE	TRUE	1	TRUE	17725000	0.16681364673593815	71.66848195	NA
PI(34:5e) | PI(34:5e)-H | 813.4923	PI(34:5e)	PI(34:5e)-H	PI	813.4923415	24	24	1	1	0.08192181387767794	TRUE	TRUE	TRUE	TRUE	2	FALSE	1913952.9867500002	0.11970794272787816	3.2037244845000004	0.0099121138007987
PI(36:2) | PI(36:2)+NH4 | 880.5910	PI(36:2)	PI(36:2)+NH4	PI	880.5909585	12	12	1	1	0.07297328766853937	TRUE	TRUE	TRUE	TRUE	1	TRUE	84650000	0.02109931612462109	9993376.5	0.01116542281629632
PI(36:2e) | PI(36:2e)+Na | 871.5671	PI(36:2e)	PI(36:2e)+Na	PI	871.5670895	12	12	1	1	0.07875086244778577	TRUE	TRUE	TRUE	TRUE	1	TRUE	51275000	0.04780809686310643	2845400.7069359897	0.01043631480296828
PI(36:4) | PI(36:4)+NH4 | 876.5597	PI(36:4)	PI(36:4)+NH4	PI	876.5596585	9	9	1	1	0.4631111087055952	TRUE	TRUE	TRUE	TRUE	1	FALSE	100031025.4	NA	12473035	NA
PI(38:5e) | PI(38:5e)+H | 871.5695	PI(38:5e)	PI(38:5e)+H	PI	871.5694945	24	24	1	1	0.15096498201079922	TRUE	TRUE	TRUE	TRUE	2	TRUE	44400000	0.08422780257062154	32.276955395	0.01053169818531937
PI(40:5e) | PI(40:5e)+H | 899.6008	PI(40:5e)	PI(40:5e)+H	PI	899.6007945	12	12	1	1	0.03751146719624159	TRUE	TRUE	TRUE	TRUE	1	TRUE	23900000	0.11883630908865156	2142807.375	0.03717077705223119
PI(40:6) | PI(40:6)+Na | 933.5464	PI(40:6)	PI(40:6)+Na	PI	933.5463545	12	12	1	1	0.03770541993143564	TRUE	TRUE	TRUE	TRUE	1	FALSE	14950000	0.04031915567452647	5.334063591	0.0102102889283307
PI(42:4)-H | PI(42:4)-H | 941.6125	PI(42:4)-H	PI(42:4)-H	PI	941.6124565	9	9	1	1	2.511266068434628	TRUE	TRUE	TRUE	TRUE	1	FALSE	36631206.19	NA	59.614786695447314	NA
PI(42:6)-H | PI(42:6)-H | 937.5812	PI(42:6)-H	PI(42:6)-H	PI	937.5811565	9	9	1	1	1.2999671281930942	TRUE	TRUE	TRUE	TRUE	1	FALSE	8196073.673	NA	3.025654719051017	NA
PMe(40:6)-H | PMe(40:6)-H | 761.5127	PMe(40:6)-H	PMe(40:6)-H	PMe	761.5126815299999	9	9	1	1	13.766554488430984	TRUE	TRUE	TRUE	TRUE	1	FALSE	4777552.447	NA	0	NA
PS(16:0_14:0) | PS(16:0_14:0)-H | 706.4665	PS(16:0_14:0)	PS(16:0_14:0)-H	PS	706.4664605	24	24	1	1	2.7511235709104915	TRUE	TRUE	TRUE	TRUE	2	TRUE	2515592.19275	0.14870029879702715	28334.03922410925	0.02825331838917362
PS(16:0_16:0) | PS(16:0_16:0)+H | 736.5123	PS(16:0_16:0)	PS(16:0_16:0)+H	PS	736.5123135	12	12	1	1	0.373176595929627	TRUE	TRUE	TRUE	TRUE	1	FALSE	104925000	0.07313726681886742	4.0139581755	0.0312996272608267
PS(16:0_16:0)-H | PS(16:0_16:0)-H | 734.4978	PS(16:0_16:0)-H	PS(16:0_16:0)-H	PS	734.4977605299999	9	9	1	1	0.8924011204000101	TRUE	TRUE	TRUE	TRUE	1	FALSE	59044787.65	NA	7.696521173439262	NA
PS(16:0_16:1) | PS(16:0_16:1)-H | 732.4821	PS(16:0_16:1)	PS(16:0_16:1)-H	PS	732.4821105	24	24	1	1	1.2477212300387257	TRUE	TRUE	TRUE	TRUE	2	FALSE	13542280.75545	0.344703859889077	14.68518342725	0.02860069929215048
PS(16:0_18:1) | PS(16:0_18:1)+H | 762.5280	PS(16:0_18:1)	PS(16:0_18:1)+H	PS	762.5279635	21	21	1	1	7.205327143838616	TRUE	TRUE	TRUE	TRUE	2	FALSE	109694080.315	0.02649829359875651	1.4398090976692883	0.01674315780649931
PS(16:0_18:1) | PS(16:0_18:1)-H | 760.5134	PS(16:0_18:1)	PS(16:0_18:1)-H	PS	760.5134105	12	12	1	1	0.4480125780327574	TRUE	TRUE	TRUE	TRUE	1	FALSE	107000000	0.06867728250793957	8.3709028825	NA
PS(16:0_18:1)-H | PS(16:0_18:1)-H | 760.5134	PS(16:0_18:1)-H	PS(16:0_18:1)-H	PS	760.5134105299999	9	9	1	1	14.941508027813732	TRUE	TRUE	TRUE	TRUE	1	FALSE	5074097.775	NA	5.749084024126479	NA
PS(16:0_18:2) | PS(16:0_18:2)+H | 760.5123	PS(16:0_18:2)	PS(16:0_18:2)+H	PS	760.5123134700001	21	21	1	1	5.624411353463813	TRUE	TRUE	TRUE	TRUE	2	TRUE	98804110.3	0.05559479705845963	10.243258007314516	NA
PS(16:0_18:2) | PS(16:0_18:2)-H | 758.4978	PS(16:0_18:2)	PS(16:0_18:2)-H	PS	758.4977605	12	12	1	1	0.4748929237339256	TRUE	TRUE	TRUE	TRUE	1	FALSE	61450000	0.08810205164289121	7.9005304375	0.01239623598785809
PS(16:0_18:2)-H | PS(16:0_18:2)-H | 758.4978	PS(16:0_18:2)-H	PS(16:0_18:2)-H	PS	758.4977605299999	9	9	1	1	10.499605565878884	TRUE	TRUE	TRUE	TRUE	1	FALSE	98945133.99	NA	10.601438720920624	NA
PS(16:0_20:3) | PS(16:0_20:3)-H | 784.5134	PS(16:0_20:3)	PS(16:0_20:3)-H	PS	784.5134105	12	12	1	1	0.02071917612445362	TRUE	TRUE	TRUE	TRUE	1	FALSE	12850000	0.10275124420409006	8.47436989	NA
PS(16:0_20:4) | PS(16:0_20:4)-H | 782.4978	PS(16:0_20:4)	PS(16:0_20:4)-H	PS	782.4977605	24	24	1	1	0.4022256761728333	TRUE	TRUE	TRUE	TRUE	2	TRUE	61312500	0.07119246392583183	19.94036935225	0.00350000000000034
PS(16:0_20:4)-H | PS(16:0_20:4)-H | 782.4978	PS(16:0_20:4)-H	PS(16:0_20:4)-H	PS	782.4977605299999	9	9	1	1	2.7735624392031095	TRUE	TRUE	TRUE	TRUE	1	FALSE	22130924.08	NA	3.851210064223197	NA
PS(16:0_22:4) | PS(16:0_22:4)-H | 810.5291	PS(16:0_22:4)	PS(16:0_22:4)-H	PS	810.5290605	24	24	1	1	0.5378236727941771	TRUE	TRUE	TRUE	TRUE	2	FALSE	51975000	0.17222343218817013	9.10100577625	0.01238278374733811
PS(16:0_22:4)-H | PS(16:0_22:4)-H | 810.5291	PS(16:0_22:4)-H	PS(16:0_22:4)-H	PS	810.5290605299999	9	9	1	1	79.30499228852304	TRUE	TRUE	TRUE	TRUE	1	FALSE	94275976.82	NA	10.38201950381225	NA
PS(16:0_22:5) | PS(16:0_22:5)+H | 810.5280	PS(16:0_22:5)	PS(16:0_22:5)+H	PS	810.5279635	9	9	1	1	83.12611579883217	TRUE	TRUE	TRUE	TRUE	1	FALSE	100715226.9	NA	3.2672465910975226	NA
PS(16:0_22:5) | PS(16:0_22:5)-H | 808.5134	PS(16:0_22:5)	PS(16:0_22:5)-H	PS	808.5134105	24	24	1	1	0.34410554411777683	TRUE	TRUE	TRUE	TRUE	2	FALSE	54787500	0.12240275770243544	4.4688927995	0.02011632835948574
PS(16:0_22:5)-H | PS(16:0_22:5)-H | 808.5134	PS(16:0_22:5)-H	PS(16:0_22:5)-H	PS	808.5134105299999	9	9	1	1	79.21127957919248	TRUE	TRUE	TRUE	TRUE	1	FALSE	93987673.36	NA	4.308543137392636	NA
PS(16:0_22:6) | PS(16:0_22:6)-H | 806.4978	PS(16:0_22:6)	PS(16:0_22:6)-H	PS	806.4977605	12	12	1	1	0.410806775705188	TRUE	TRUE	TRUE	TRUE	1	TRUE	23450000	0.1705934603397671	19.405371345	0.00828653526310387
PS(16:0_22:6)-H | PS(16:0_22:6)-H | 806.4978	PS(16:0_22:6)-H	PS(16:0_22:6)-H	PS	806.4977605299999	9	9	1	1	34.48392187726148	TRUE	TRUE	TRUE	TRUE	1	FALSE	36312516	NA	0.8443820114491623	NA
PS(17:0_18:2)-H | PS(17:0_18:2)-H | 772.5134	PS(17:0_18:2)-H	PS(17:0_18:2)-H	PS	772.5134105299999	9	9	1	1	0.933199497053932	TRUE	TRUE	TRUE	TRUE	1	FALSE	62764864.33	NA	5.789985319829232	NA
PS(17:0_20:2)-H | PS(17:0_20:2)-H | 800.5447	PS(17:0_20:2)-H	PS(17:0_20:2)-H	PS	800.5447105299999	9	9	1	1	0.514968652893745	TRUE	TRUE	TRUE	TRUE	1	FALSE	16173021.65	NA	3.917130773354996	NA
PS(17:0_20:3) | PS(17:0_20:3)-H | 798.5291	PS(17:0_20:3)	PS(17:0_20:3)-H	PS	798.5290605	12	12	1	1	0.06705374769051804	TRUE	TRUE	TRUE	TRUE	1	FALSE	3113555.86375	0.10020345093867422	3.991629163	0.03458805188693432
PS(17:0_20:4) | PS(17:0_20:4)-H | 796.5134	PS(17:0_20:4)	PS(17:0_20:4)-H	PS	796.5134105	12	12	1	1	0.24738744986707248	TRUE	TRUE	TRUE	TRUE	1	TRUE	8533838.76725	0.12354278160438156	20.12328057	NA
PS(17:0_22:4) | PS(17:0_22:4)-H | 824.5447	PS(17:0_22:4)	PS(17:0_22:4)-H	PS	824.5447105	12	12	1	1	0.8994919002932504	TRUE	TRUE	TRUE	TRUE	1	FALSE	12400000	0.15926143272686694	7.2402922985	NA
PS(17:0_22:5) | PS(17:0_22:5)-H | 822.5291	PS(17:0_22:5)	PS(17:0_22:5)-H	PS	822.5290605	12	12	1	1	0.25632465267098453	TRUE	TRUE	TRUE	TRUE	1	FALSE	6437558.13725	0.40965667232873215	2.233125487	NA
PS(17:0_22:5)-H | PS(17:0_22:5)-H | 822.5291	PS(17:0_22:5)-H	PS(17:0_22:5)-H	PS	822.5290605299999	9	9	1	1	60.48434841781331	TRUE	TRUE	TRUE	TRUE	1	FALSE	3055063.972	NA	-0.606363377	NA
PS(17:0_22:6) | PS(17:0_22:6)-H | 820.5134	PS(17:0_22:6)	PS(17:0_22:6)-H	PS	820.5134105	12	12	1	1	0.3915079620340741	TRUE	TRUE	TRUE	TRUE	1	FALSE	3930681.1665	0.28053824746023726	3.740376309	NA
PS(18:0_10:2) | PS(18:0_10:2)-H | 674.4039	PS(18:0_10:2)	PS(18:0_10:2)-H	PS	674.4038605	12	12	1	1	64.44713800504486	TRUE	TRUE	TRUE	TRUE	1	FALSE	192359.291	0.5126311478724022	45602.565	NA
PS(18:0_16:0) | PS(18:0_16:0)-H | 762.5291	PS(18:0_16:0)	PS(18:0_16:0)-H	PS	762.5290605	12	12	1	1	0.21935708513893737	TRUE	TRUE	TRUE	TRUE	1	TRUE	174750000	0.03181845935643734	10.197958441	0.02030599254735685
PS(18:0_18:1) | PS(18:0_18:1)+H | 790.5593	PS(18:0_18:1)	PS(18:0_18:1)+H	PS	790.5592634700001	33	33	1	1	2.585500448238527	TRUE	TRUE	TRUE	TRUE	3	TRUE	600250000	0.04530636688510583	10.92432067	0.02208128921356986
PS(18:0_18:1)-H | PS(18:0_18:1)-H | 788.5447	PS(18:0_18:1)-H	PS(18:0_18:1)-H	PS	788.5447105	9	9	1	1	100.54421052263692	TRUE	TRUE	TRUE	TRUE	1	FALSE	886832047.2	NA	10.943852925672171	NA
PS(18:0_18:2) | PS(18:0_18:2)+H | 788.5436	PS(18:0_18:2)	PS(18:0_18:2)+H	PS	788.5436134700001	33	33	1	1	2.483293091897695	TRUE	TRUE	TRUE	TRUE	3	TRUE	778000000	0.06196031878415874	43.47631561766054	0.01135414755350198
PS(18:0_18:2)-H | PS(18:0_18:2)-H | 786.5291	PS(18:0_18:2)-H	PS(18:0_18:2)-H	PS	786.5290605299999	9	9	1	1	20.892495756484564	TRUE	TRUE	TRUE	TRUE	1	FALSE	386395322.5	NA	36.74922704554742	NA
PS(18:0_20:2) | PS(18:0_20:2)+H | 816.5749	PS(18:0_20:2)	PS(18:0_20:2)+H	PS	816.5749134700001	21	21	1	1	8.545776133327724	TRUE	TRUE	TRUE	TRUE	2	FALSE	63036434.95	0.09217277867527784	2.921458727354345	NA
PS(18:0_20:2) | PS(18:0_20:2)-H | 814.5604	PS(18:0_20:2)	PS(18:0_20:2)-H	PS	814.5603605	12	12	1	1	0.4306038850037801	TRUE	TRUE	TRUE	TRUE	1	FALSE	46225000	0.09047063496429145	6.053586681500001	0.02436527583809799
PS(18:0_20:2)-H | PS(18:0_20:2)-H | 814.5604	PS(18:0_20:2)-H	PS(18:0_20:2)-H	PS	814.5603605299999	9	9	1	1	137.50728620244692	TRUE	TRUE	TRUE	TRUE	1	FALSE	92989536.47	NA	3.5376172826726515	NA
PS(18:0_20:3) | PS(18:0_20:3)+H | 814.5593	PS(18:0_20:3)	PS(18:0_20:3)+H	PS	814.5592635	33	33	1	1	24.254118259117448	TRUE	TRUE	TRUE	TRUE	3	TRUE	200000000	0.04669355241944134	10.495827363553955	0.02171021265057785
PS(18:0_20:3)-H | PS(18:0_20:3)-H | 812.5447	PS(18:0_20:3)-H	PS(18:0_20:3)-H	PS	812.5447105299999	9	9	1	1	1.3123870845101493	TRUE	TRUE	TRUE	TRUE	1	FALSE	401224995.7	NA	18.63487322160788	NA
PS(18:0_20:4) | PS(18:0_20:4)+H | 812.5436	PS(18:0_20:4)	PS(18:0_20:4)+H	PS	812.5436134700001	21	21	1	1	43.83781567249015	TRUE	TRUE	TRUE	TRUE	2	TRUE	1245437283	0.06596816670363867	28.794564786781024	NA
PS(18:0_20:4) | PS(18:0_20:4)-H | 810.5291	PS(18:0_20:4)	PS(18:0_20:4)-H	PS	810.5290605	12	12	1	1	0.3535369894820526	TRUE	TRUE	TRUE	TRUE	1	TRUE	471250000	0.04206286617478422	159.26027023	0.01892749323074818
PS(18:0_20:4)-H | PS(18:0_20:4)-H | 810.5291	PS(18:0_20:4)-H	PS(18:0_20:4)-H	PS	810.5290605299999	9	9	1	1	4.54203158775577	TRUE	TRUE	TRUE	TRUE	1	FALSE	119450768.3	NA	15.41156947624165	NA
PS(18:0_20:5) | PS(18:0_20:5)-H | 808.5134	PS(18:0_20:5)	PS(18:0_20:5)-H	PS	808.5134105	12	12	1	1	0.20218236907266365	TRUE	TRUE	TRUE	TRUE	1	FALSE	21575000	0.12271068743774702	2.0846914325	NA
PS(18:0_20:5)-H | PS(18:0_20:5)-H | 808.5134	PS(18:0_20:5)-H	PS(18:0_20:5)-H	PS	808.5134105299999	9	9	1	1	2.091915357905806	TRUE	TRUE	TRUE	TRUE	1	FALSE	48867879.46	NA	3.1998740712768625	NA
PS(18:0_22:1) | PS(18:0_22:1)+Na | 868.6038	PS(18:0_22:1)	PS(18:0_22:1)+Na	PS	868.6038085	12	12	1	1	0.4380153371199975	TRUE	TRUE	TRUE	TRUE	1	FALSE	31925000	0.02909032986845217	2.051820506	0.02080064101576356
PS(18:0_22:4) | PS(18:0_22:4)+H | 840.5749	PS(18:0_22:4)	PS(18:0_22:4)+H	PS	840.5749134700001	33	33	1	1	27.871594241477744	TRUE	TRUE	TRUE	TRUE	3	TRUE	537750000	0.077543161003774	14.8587624945	0.02107723890835802
PS(18:0_22:4)-H | PS(18:0_22:4)-H | 838.5604	PS(18:0_22:4)-H	PS(18:0_22:4)-H	PS	838.5603605299999	9	9	1	1	13.656876385459316	TRUE	TRUE	TRUE	TRUE	1	FALSE	1030387093	NA	15.014133688885876	NA
PS(18:0_22:5) | PS(18:0_22:5)+H | 838.5593	PS(18:0_22:5)	PS(18:0_22:5)+H	PS	838.5592635	33	33	1	1	2.198218789868522	TRUE	TRUE	TRUE	TRUE	3	TRUE	481750000	0.042006787071014684	26.295037705	0.01479583274664437
PS(18:0_22:5)-H | PS(18:0_22:5)-H | 836.5447	PS(18:0_22:5)-H	PS(18:0_22:5)-H	PS	836.5447105299999	9	9	1	1	6.374562528832289	TRUE	TRUE	TRUE	TRUE	1	FALSE	23710454.31	NA	6.1904531352953125	NA
PS(18:0_22:6) | PS(18:0_22:6)+H | 836.5436	PS(18:0_22:6)	PS(18:0_22:6)+H	PS	836.5436134700001	9	9	1	1	98.6984411185629	TRUE	TRUE	TRUE	TRUE	1	FALSE	818322737	NA	20.063443428297845	NA
PS(18:0_22:6) | PS(18:0_22:6)-H | 834.5291	PS(18:0_22:6)	PS(18:0_22:6)-H	PS	834.5290605	24	24	1	1	0.3265958553277976	TRUE	TRUE	TRUE	TRUE	2	TRUE	232500000	0.05025017490147927	57.9624661175	0.01658061116686159
PS(18:0_22:6)-H | PS(18:0_22:6)-H | 834.5291	PS(18:0_22:6)-H	PS(18:0_22:6)-H	PS	834.5290605299999	9	9	1	1	1.6224307992633165	TRUE	TRUE	TRUE	TRUE	1	FALSE	616393129.8	NA	95.21140801949235	NA
PS(18:1_18:1) | PS(18:1_18:1)+Na | 810.5256	PS(18:1_18:1)	PS(18:1_18:1)+Na	PS	810.5255585	24	24	1	1	1.0706841464438062	TRUE	TRUE	TRUE	TRUE	2	TRUE	66375000	0.1013673821806804	31.924343112499997	0.00713559154286895
PS(18:1_18:2) | PS(18:1_18:2)+H | 786.5280	PS(18:1_18:2)	PS(18:1_18:2)+H	PS	786.5279635	21	21	1	1	4.452116864080261	TRUE	TRUE	TRUE	TRUE	2	TRUE	63272512.245	0.04908636297845279	2280260.2504146574	NA
PS(18:1_18:2) | PS(18:1_18:2)-H | 784.5134	PS(18:1_18:2)	PS(18:1_18:2)-H	PS	784.5134105	12	12	1	1	0.4973553123411571	TRUE	TRUE	TRUE	TRUE	1	FALSE	20075000	0.10356474663159047	4.54273079	0.02085465575517058
PS(18:1_18:2)-H | PS(18:1_18:2)-H | 784.5134	PS(18:1_18:2)-H	PS(18:1_18:2)-H	PS	784.5134105299999	9	9	1	1	1.0835423851732306	TRUE	TRUE	TRUE	TRUE	1	FALSE	93492415.34	NA	1.0968165293538357	NA
PS(18:1_22:4) | PS(18:1_22:4)-H | 836.5447	PS(18:1_22:4)	PS(18:1_22:4)-H	PS	836.5447105	24	24	1	1	0.0771602351710451	TRUE	TRUE	TRUE	TRUE	2	TRUE	33775000	0.16966922160082207	25.100207322	0.01403269990652761
PS(18:1_22:5) | PS(18:1_22:5)-H | 834.5291	PS(18:1_22:5)	PS(18:1_22:5)-H	PS	834.5290605	24	24	1	1	0.160647956301434	TRUE	TRUE	TRUE	TRUE	2	TRUE	44162500	0.14928840090701392	53.818658478749995	0.00531507290636761
PS(18:1_22:5)-H | PS(18:1_22:5)-H | 834.5291	PS(18:1_22:5)-H	PS(18:1_22:5)-H	PS	834.5290605299999	9	9	1	1	1.649480187059055	TRUE	TRUE	TRUE	TRUE	1	FALSE	68194196.93	NA	3.3007054831764018	NA
PS(18:2_20:4) | PS(18:2_20:4)-H | 806.4978	PS(18:2_20:4)	PS(18:2_20:4)-H	PS	806.4977605	24	24	1	1	0.04195401126552253	TRUE	TRUE	TRUE	TRUE	2	TRUE	24825000	0.09928367855508313	12.546401452	0.01388044187577111
PS(18:2_20:4)-H | PS(18:2_20:4)-H | 806.4978	PS(18:2_20:4)-H	PS(18:2_20:4)-H	PS	806.4977605299999	9	9	1	1	0.05630454196901474	TRUE	TRUE	TRUE	TRUE	1	FALSE	17843739.17	NA	2064167.5	NA
PS(18:2_22:6) | PS(18:2_22:6)-H | 830.4978	PS(18:2_22:6)	PS(18:2_22:6)-H	PS	830.4977605	24	24	1	1	0.18588794939282344	TRUE	TRUE	TRUE	TRUE	2	FALSE	15145209.559375	0.08367047517491413	5.6863165979999994	0.04347413023856836
PS(18:2_22:6)-H | PS(18:2_22:6)-H | 830.4978	PS(18:2_22:6)-H	PS(18:2_22:6)-H	PS	830.4977605299999	9	9	1	1	0.0600295519299171	TRUE	TRUE	TRUE	TRUE	1	FALSE	11120132.47	NA	1298484.25	NA
PS(18:3_18:2) | PS(18:3_18:2)-H | 780.4821	PS(18:3_18:2)	PS(18:3_18:2)-H	PS	780.4821105	12	12	1	1	0.5356642539081808	TRUE	TRUE	TRUE	TRUE	1	FALSE	6344917.7842500005	0.1600601213130702	4.764896457	NA
PS(18:3_20:4) | PS(18:3_20:4)-H | 804.4821	PS(18:3_20:4)	PS(18:3_20:4)-H	PS	804.4821105	24	24	1	1	0.26385607563977626	TRUE	TRUE	TRUE	TRUE	2	FALSE	7094558.1255	0.11483839046826369	6.0279082934999995	0.00663324958071042
PS(18:3_22:6) | PS(18:3_22:6)-H | 828.4821	PS(18:3_22:6)	PS(18:3_22:6)-H	PS	828.4821105	12	12	1	1	0.371146759339102	TRUE	TRUE	TRUE	TRUE	1	TRUE	3959290.9905	0.1760869834823685	371671.31	NA
PS(20:0_22:4) | PS(20:0_22:4)-H | 866.5917	PS(20:0_22:4)	PS(20:0_22:4)-H	PS	866.5916605	24	24	1	1	0.5831035143613813	TRUE	TRUE	TRUE	TRUE	2	TRUE	19650000	0.08133123335932396	7.6595123485	0.02117191535974055
PS(20:0_22:4)-H | PS(20:0_22:4)-H | 866.5917	PS(20:0_22:4)-H	PS(20:0_22:4)-H	PS	866.5916605299999	9	9	1	1	76.99400022894251	TRUE	TRUE	TRUE	TRUE	1	FALSE	39630325.83	NA	2.3076552081986663	NA
PS(20:0_22:5) | PS(20:0_22:5)-H | 864.5760	PS(20:0_22:5)	PS(20:0_22:5)-H	PS	864.5760105	12	12	1	1	0.8453737164935881	TRUE	TRUE	TRUE	TRUE	1	FALSE	5083359.66125	0.09760905079039282	2.2039906279999997	NA
PS(20:0_22:6) | PS(20:0_22:6)-H | 862.5604	PS(20:0_22:6)	PS(20:0_22:6)-H	PS	862.5603605	12	12	1	1	0.4163304598016005	TRUE	TRUE	TRUE	TRUE	1	FALSE	10473162.23125	0.04183797165880253	1.668203846	0.03606822239404971
PS(20:1_22:4)-H | PS(20:1_22:4)-H | 864.5760	PS(20:1_22:4)-H	PS(20:1_22:4)-H	PS	864.5760105	9	9	1	1	108.24206065304412	TRUE	TRUE	TRUE	TRUE	1	FALSE	18425650.03	NA	4.345031406737022	NA
PS(20:1_22:5)-H | PS(20:1_22:5)-H | 862.5604	PS(20:1_22:5)-H	PS(20:1_22:5)-H	PS	862.5603605299999	9	9	1	1	108.35924955847427	TRUE	TRUE	TRUE	TRUE	1	FALSE	7641674.872	NA	3.2678780973858816	NA
PS(20:2_20:4) | PS(20:2_20:4)-H | 834.5291	PS(20:2_20:4)	PS(20:2_20:4)-H	PS	834.5290605	24	24	1	1	0.0888010441767686	TRUE	TRUE	TRUE	TRUE	2	TRUE	100387500	0.0774991862632658	12.325104771	0.01381725973797422
PS(20:2_22:4) | PS(20:2_22:4)-H | 862.5604	PS(20:2_22:4)	PS(20:2_22:4)-H	PS	862.5603605	24	24	1	1	0.01458404017840806	TRUE	TRUE	TRUE	TRUE	2	TRUE	126250000	0.045941750148357705	29.855053105	0.01873276986103901
PS(20:2_22:4)-H | PS(20:2_22:4)-H | 862.5604	PS(20:2_22:4)-H	PS(20:2_22:4)-H	PS	862.5603605299999	9	9	1	1	0.00828435483498481	TRUE	TRUE	FALSE	FALSE	1	FALSE	70937897.16	NA	27.673323540216952	NA
PS(20:2_22:5) | PS(20:2_22:5)-H | 860.5447	PS(20:2_22:5)	PS(20:2_22:5)-H	PS	860.5447105	24	24	1	1	0.05825739124329584	TRUE	TRUE	TRUE	TRUE	2	TRUE	27612500	0.05089147538744969	546043.0286497525	0.00549999999999918
PS(20:2_22:5)-H | PS(20:2_22:5)-H | 860.5447	PS(20:2_22:5)-H	PS(20:2_22:5)-H	PS	860.5447105299999	9	9	1	1	0.01301071054255193	TRUE	TRUE	TRUE	TRUE	1	FALSE	32035590.22	NA	6.649633909442968	NA
PS(20:3_18:2) | PS(20:3_18:2)-H | 808.5134	PS(20:3_18:2)	PS(20:3_18:2)-H	PS	808.5134105	12	12	1	1	0.3137931012862411	TRUE	TRUE	TRUE	TRUE	1	FALSE	13900000	0.25965808505782567	2.9746751135	0.00580229839517624
PS(20:3_20:4) | PS(20:3_20:4)-H | 832.5134	PS(20:3_20:4)	PS(20:3_20:4)-H	PS	832.5134105	12	12	1	1	0.9865768661210008	TRUE	TRUE	TRUE	TRUE	1	FALSE	27625000	0.10015991526869417	3.065393822	NA
PS(20:3_22:4)-H | PS(20:3_22:4)-H | 860.5447	PS(20:3_22:4)-H	PS(20:3_22:4)-H	PS	860.5447105299999	9	9	1	1	0.0351715813649557	TRUE	TRUE	TRUE	TRUE	1	FALSE	18919175.35	NA	2.800518396490435	NA
PS(20:3_22:5) | PS(20:3_22:5)-H | 858.5291	PS(20:3_22:5)	PS(20:3_22:5)-H	PS	858.5290605	24	24	1	1	0.5328114281047154	TRUE	TRUE	TRUE	TRUE	2	FALSE	11919293.971	0.07461651030135469	3.1102869982500003	0.01117661248619943
