batch	sample_id	intensity	lipidName	LipidIon	Class	CalcMz	qc_grade	qc_sn	qc_rt	qc_height	is_qc
batch1	QC_1	563739263.1	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	179.97884766178734	NA	NA	TRUE
batch1	WT_4	473575829.2	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	D	35695316	NA	NA	FALSE
batch1	WT_3	524719013.6	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	38527504	NA	NA	FALSE
batch1	WT_2	471720831.2	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	150.98092376002538	NA	NA	FALSE
batch1	WT_1	492625083	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	38484932	NA	NA	FALSE
batch1	HO_8	540923331.1	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	109.48488065102642	NA	NA	FALSE
batch1	HO_7	473147609.9	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	36240816	NA	NA	FALSE
batch1	HO_6	452744868.2	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	36566180	NA	NA	FALSE
batch1	HO_5	522018363.3	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	203.71791111856103	NA	NA	FALSE
batch1	QC_1	224649569.3	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	99.39895824408532	NA	NA	TRUE
batch1	WT_4	211699742	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	D	86.68867309227912	NA	NA	FALSE
batch1	WT_3	226415197.2	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	100.04390169857388	NA	NA	FALSE
batch1	WT_2	228269343.3	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	21130564	NA	NA	FALSE
batch1	WT_1	193698905.8	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	104.88623862832584	NA	NA	FALSE
batch1	HO_8	230692954.2	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	125.62312633939858	NA	NA	FALSE
batch1	HO_7	202686979.2	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	76.43496881969047	NA	NA	FALSE
batch1	HO_6	176020342	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	89.493347	NA	NA	FALSE
batch1	HO_5	207834629.3	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	111.7036396363231	NA	NA	FALSE
batch1	QC_1	34381372.58	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	A	3248145.75	NA	NA	TRUE
batch1	WT_4	28809542.23	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	A	1.7339551062981522	NA	NA	FALSE
batch1	WT_3	17785195.73	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	A	1.1567440322478344	NA	NA	FALSE
batch1	WT_2	57210253.52	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	A	28.15319068431461	NA	NA	FALSE
batch1	WT_1	49498145.29	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	A	4880728.5	NA	NA	FALSE
batch1	HO_8	14744365.88	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	A	0.7379406358944363	NA	NA	FALSE
batch1	HO_7	29716351.86	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	A	19.98673435	NA	NA	FALSE
batch1	HO_6	2379630.889	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	NA	438037.47	NA	NA	FALSE
batch1	HO_5	705646.083	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	NA	154550.86	NA	NA	FALSE
batch1	QC_1	18934190.07	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	B	6.090710997017987	NA	NA	TRUE
batch1	WT_4	34291210.37	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	A	4.011535985459585	NA	NA	FALSE
batch1	WT_3	28755713.31	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	NA	3.848506921223662	NA	NA	FALSE
batch1	WT_2	33133075.61	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	B	11.79367418	NA	NA	FALSE
batch1	WT_1	27643927.85	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	NA	11.644456292977436	NA	NA	FALSE
batch1	HO_8	3868472.948	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	B	0	NA	NA	FALSE
batch1	HO_7	16482574.83	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	B	10.017788077753895	NA	NA	FALSE
batch1	HO_6	0	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	NA	0	NA	NA	FALSE
batch1	HO_5	0	CL(18:2_18:2_18:2_20:4)-H	CL(18:2_18:2_18:2_20:4)-H	CL	1471.9649545300001	NA	0	NA	NA	FALSE
batch1	QC_1	29630401.21	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	D	5882779	NA	NA	TRUE
batch1	WT_4	28189397.88	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	D	4902278	NA	NA	FALSE
batch1	WT_3	28803785.38	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	D	5285723	NA	NA	FALSE
batch1	WT_2	25470880.93	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	5.384219778703508	NA	NA	FALSE
batch1	WT_1	29535371.51	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	5526081.5	NA	NA	FALSE
batch1	HO_8	36437839.99	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	5331087	NA	NA	FALSE
batch1	HO_7	20505196.7	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	3.826930985693223	NA	NA	FALSE
batch1	HO_6	29446417.87	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	4826724.5	NA	NA	FALSE
batch1	HO_5	35295904.86	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	D	5406246	NA	NA	FALSE
batch1	QC_1	11864927.73	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	8.089128586764184	NA	NA	TRUE
batch1	WT_4	9235608.685	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	-0.136204065	NA	NA	FALSE
batch1	WT_3	13063676.43	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	10.43312737033282	NA	NA	FALSE
batch1	WT_2	9875382.09	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	4.766613741542349	NA	NA	FALSE
batch1	WT_1	10301225.67	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	3.2953293459153015	NA	NA	FALSE
batch1	HO_8	10442777.03	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	988738.38	NA	NA	FALSE
batch1	HO_7	9393469.296	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	5.768290833358751	NA	NA	FALSE
batch1	HO_6	10154500.4	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	815262.63	NA	NA	FALSE
batch1	HO_5	13086892.09	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	D	864829.44	NA	NA	FALSE
batch1	QC_1	124524567.6	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	9.418661714	NA	NA	TRUE
batch1	WT_4	125846468.4	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	21.1913359	NA	NA	FALSE
batch1	WT_3	142675829.9	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	3.029210871206964	NA	NA	FALSE
batch1	WT_2	143423644.4	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	13.992402552519312	NA	NA	FALSE
batch1	WT_1	129829856.3	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	D	16.42929724882678	NA	NA	FALSE
batch1	HO_8	157355500.3	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	9.595601501866318	NA	NA	FALSE
batch1	HO_7	133130596.5	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	D	19.27245239800396	NA	NA	FALSE
batch1	HO_6	137840583.5	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	16.071137354782007	NA	NA	FALSE
batch1	HO_5	131502126.6	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	14.255043450161285	NA	NA	FALSE
batch1	QC_1	155857264.3	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	11948891	NA	NA	TRUE
batch1	WT_4	29385781.74	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	1.4157377569319245	NA	NA	FALSE
batch1	WT_3	147072310.4	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	11140406	NA	NA	FALSE
batch1	WT_2	42661153.89	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	1.8844478046696296	NA	NA	FALSE
batch1	WT_1	139103770.2	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	9957015	NA	NA	FALSE
batch1	HO_8	137783391.9	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	D	11518449	NA	NA	FALSE
batch1	HO_7	149255065.1	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	9435997	NA	NA	FALSE
batch1	HO_6	134079801.9	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	10704701	NA	NA	FALSE
batch1	HO_5	168518457.7	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	29.53932135135586	NA	NA	FALSE
batch1	QC_1	162727505	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	120.36266757346436	NA	NA	TRUE
batch1	WT_4	186433865.4	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	182.61718896783233	NA	NA	FALSE
batch1	WT_3	182270696.7	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	174.6190071571198	NA	NA	FALSE
batch1	WT_2	183496900.6	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	D	216.50428169776416	NA	NA	FALSE
batch1	WT_1	155870691.7	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	38.45778436672616	NA	NA	FALSE
batch1	HO_8	174421612.3	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	D	54.76103692809416	NA	NA	FALSE
batch1	HO_7	150660577.8	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	D	57.41579097077115	NA	NA	FALSE
batch1	HO_6	93388653.61	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	744.0085628872628	NA	NA	FALSE
batch1	HO_5	137340670.2	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	59.94986460592423	NA	NA	FALSE
batch1	QC_1	132229029.2	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	23.39577866882209	NA	NA	TRUE
batch1	WT_4	129802264.8	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	D	33.81192615369809	NA	NA	FALSE
batch1	WT_3	135219089.5	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	10625624	NA	NA	FALSE
batch1	WT_2	121243292.3	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	21.584045283980466	NA	NA	FALSE
batch1	WT_1	115047292.3	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	25.052850540052773	NA	NA	FALSE
batch1	HO_8	130587585.5	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	9909275	NA	NA	FALSE
batch1	HO_7	96966963.32	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	59.79730086823671	NA	NA	FALSE
batch1	HO_6	135480636.9	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	18.453969654786917	NA	NA	FALSE
batch1	HO_5	158573161.4	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	30.38771487570213	NA	NA	FALSE
batch1	QC_1	43820804.03	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	32.85253377011668	NA	NA	TRUE
batch1	WT_4	46184366.16	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	4257372.5	NA	NA	FALSE
batch1	WT_3	57108923.88	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	D	5690425.5	NA	NA	FALSE
batch1	WT_2	46718591.81	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	4592073	NA	NA	FALSE
batch1	WT_1	53992200.51	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	28.445982755247563	NA	NA	FALSE
batch1	HO_8	50429788.04	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	4650355	NA	NA	FALSE
batch1	HO_7	40458709.4	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	3444251	NA	NA	FALSE
batch1	HO_6	36856782.64	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	213.79340688797808	NA	NA	FALSE
batch1	HO_5	45439401.69	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	4064015	NA	NA	FALSE
batch1	QC_1	38876299.08	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	2.8177546140258296	NA	NA	TRUE
batch1	WT_4	21436408.36	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	1.6169837424080948	NA	NA	FALSE
batch1	WT_3	25130543.73	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	2.733378219686489	NA	NA	FALSE
batch1	WT_2	34762665.76	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	1.6821738512976805	NA	NA	FALSE
batch1	WT_1	11873648.33	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	8.355509755	NA	NA	FALSE
batch1	HO_8	34227363.5	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	1.4106099309637126	NA	NA	FALSE
batch1	HO_7	34641800.61	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	D	5.160567264225776	NA	NA	FALSE
batch1	HO_6	37750158.81	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	2.3545163934621263	NA	NA	FALSE
batch1	HO_5	42731190.05	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	1.5208910525900206	NA	NA	FALSE
batch1	QC_1	1182566.083	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	D	0	NA	NA	TRUE
batch1	WT_4	13739869.01	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	-0.030863607	NA	NA	FALSE
batch1	WT_3	9720482.622	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	2.5201025437248923	NA	NA	FALSE
batch1	WT_2	1280321.337	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	0	NA	NA	FALSE
batch1	WT_1	1373349.113	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	0	NA	NA	FALSE
batch1	HO_8	14951278.49	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	0.023816313	NA	NA	FALSE
batch1	HO_7	7099767.13	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	-0.216013854	NA	NA	FALSE
batch1	HO_6	8374658.841	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	655627.44	NA	NA	FALSE
batch1	HO_5	1633650.093	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	0	NA	NA	FALSE
batch1	QC_1	379877776.7	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	D	10.686165776407044	NA	NA	TRUE
batch1	WT_4	359365864.9	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	2.6815018634032923	NA	NA	FALSE
batch1	WT_3	409854753.7	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	3.863807218298747	NA	NA	FALSE
batch1	WT_2	329473282.8	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	5.8333419915400055	NA	NA	FALSE
batch1	WT_1	359649991.6	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	5.8208911012113544	NA	NA	FALSE
batch1	HO_8	407344494.6	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	2.8759784159951267	NA	NA	FALSE
batch1	HO_7	367372451.6	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	1.2874994548401997	NA	NA	FALSE
batch1	HO_6	333298600.2	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	1.0136640278287168	NA	NA	FALSE
batch1	HO_5	375572059.7	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	1.2009019502022218	NA	NA	FALSE
batch1	QC_1	47726365.06	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	D	5041170	NA	NA	TRUE
batch1	WT_4	42883778.48	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	25.011456520647155	NA	NA	FALSE
batch1	WT_3	41562079.95	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	4090902.25	NA	NA	FALSE
batch1	WT_2	42908956.23	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	16.588607057577153	NA	NA	FALSE
batch1	WT_1	42357392.9	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	3.472154324	NA	NA	FALSE
batch1	HO_8	45189312.15	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	4156812.25	NA	NA	FALSE
batch1	HO_7	34430797.82	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	16.50335577412248	NA	NA	FALSE
batch1	HO_6	37532334.76	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	3660969.75	NA	NA	FALSE
batch1	HO_5	45225015.34	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	D	35.367540408003514	NA	NA	FALSE
batch1	QC_1	7554598.022	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	2.2742042723380727	NA	NA	TRUE
batch1	WT_4	9577499.636	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	7.1336981785400155	NA	NA	FALSE
batch1	WT_3	10345995.03	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	1.6351744088252498	NA	NA	FALSE
batch1	WT_2	7027381.544	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	9.346410804	NA	NA	FALSE
batch1	WT_1	4397861.906	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	D	0.6818451984644132	NA	NA	FALSE
batch1	HO_8	11176506.13	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	2.144219771596472	NA	NA	FALSE
batch1	HO_7	1426214.534	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	1.1698220139986828	NA	NA	FALSE
batch1	HO_6	2950458.989	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	2.033048567577178	NA	NA	FALSE
batch1	HO_5	8351480.09	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	NA	2.9002495436560634	NA	NA	FALSE
batch1	QC_1	38082581.78	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	3.9353210612351863	NA	NA	TRUE
batch1	WT_4	31464267	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	2.6970192249840323	NA	NA	FALSE
batch1	WT_3	37847732.86	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	2.771705498944726	NA	NA	FALSE
batch1	WT_2	42754909.88	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	D	3.1366172727757964	NA	NA	FALSE
batch1	WT_1	51595002.18	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	2.530406515324399	NA	NA	FALSE
batch1	HO_8	41946025.97	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	2.4250489760549323	NA	NA	FALSE
batch1	HO_7	28952712.39	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	2.225438490724611	NA	NA	FALSE
batch1	HO_6	28417484.36	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	4.765008079326035	NA	NA	FALSE
batch1	HO_5	27750246.17	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	2.395494287453179	NA	NA	FALSE
batch1	QC_1	14931133	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	0.3744614182959693	NA	NA	TRUE
batch1	WT_4	10013083.48	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	9.842265950151448	NA	NA	FALSE
batch1	WT_3	12140331.42	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	1228391.88	NA	NA	FALSE
batch1	WT_2	10367110.72	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	13.373056939608672	NA	NA	FALSE
batch1	WT_1	13555175.03	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	14.37691927627844	NA	NA	FALSE
batch1	HO_8	9947787.355	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	D	9.748978425	NA	NA	FALSE
batch1	HO_7	11392843.87	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	-0.199481938	NA	NA	FALSE
batch1	HO_6	10480487.18	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	18.444135546795497	NA	NA	FALSE
batch1	HO_5	2735394.18	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	5.5364852633325405	NA	NA	FALSE
batch1	QC_1	26379494.68	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	0.7145858841465554	NA	NA	TRUE
batch1	WT_4	26679046.65	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	D	3.8924578960709297	NA	NA	FALSE
batch1	WT_3	25605698.3	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	25.737097999153686	NA	NA	FALSE
batch1	WT_2	27592647.85	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	0.9185960557456496	NA	NA	FALSE
batch1	WT_1	24174285.56	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	1.2181030472183798	NA	NA	FALSE
batch1	HO_8	24024763.05	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	4.743364906128622	NA	NA	FALSE
batch1	HO_7	18297530.54	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	0.2804270038227958	NA	NA	FALSE
batch1	HO_6	25568931.62	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	7.954900560353759	NA	NA	FALSE
batch1	HO_5	28039825.39	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	2.5073214194017397	NA	NA	FALSE
batch1	QC_1	45005528.18	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	3.784056514608898	NA	NA	TRUE
batch1	WT_4	50061161.69	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	2.9391338564955314	NA	NA	FALSE
batch1	WT_3	55378691.13	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	D	6.468977686308127	NA	NA	FALSE
batch1	WT_2	49561865.7	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	4.094219874572177	NA	NA	FALSE
batch1	WT_1	45417335.76	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	2.530805585	NA	NA	FALSE
batch1	HO_8	52228791.83	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	2.2356385839277055	NA	NA	FALSE
batch1	HO_7	29900931.09	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	3.160745592401614	NA	NA	FALSE
batch1	HO_6	60177958.53	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	7.403347117152853	NA	NA	FALSE
batch1	HO_5	70761728.18	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	4.3861965106309775	NA	NA	FALSE
batch1	QC_1	19664117.24	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	0.6521780023123328	NA	NA	TRUE
batch1	WT_4	14732085.73	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	3.105378366949615	NA	NA	FALSE
batch1	WT_3	12728320.35	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	D	2.097881029324252	NA	NA	FALSE
batch1	WT_2	18877428.2	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	8.045743580979778	NA	NA	FALSE
batch1	WT_1	49287855.82	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	3637948.75	NA	NA	FALSE
batch1	HO_8	8209804.569	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	0.6447644644039328	NA	NA	FALSE
batch1	HO_7	40303260.54	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	0.7478456599558806	NA	NA	FALSE
batch1	HO_6	8625581.266	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	0.4077947116966417	NA	NA	FALSE
batch1	HO_5	45555370.45	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	1.3840709939049287	NA	NA	FALSE
batch1	QC_1	26961282.84	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	9.939596078659314	NA	NA	TRUE
batch1	WT_4	27658773.54	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	30.443759426154127	NA	NA	FALSE
batch1	WT_3	39095322.76	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	50.674340775036626	NA	NA	FALSE
batch1	WT_2	32035143.15	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	25.114891373832748	NA	NA	FALSE
batch1	WT_1	26981732.63	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	10.233114698909462	NA	NA	FALSE
batch1	HO_8	25085802.85	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	20.884138572697022	NA	NA	FALSE
batch1	HO_7	29352151.87	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	0.30138085672191917	NA	NA	FALSE
batch1	HO_6	27353239.71	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	NA	8.717873727476835	NA	NA	FALSE
