feature_id	lipidName	LipidIon	Class	CalcMz	logFC	AveExpr	t	P.Value	adj.P.Val	B	sig_FDR_0.05	sig_FDR_0.05_logFC1
PC(32:4) | PC(32:4)+H | 726.5068	PC(32:4)	PC(32:4)+H	PC	726.5068334700001	-0.07015685007760375	25.650698206870228	-0.08351066673758824	0.9341381451869126	0.985057667176374	-5.304482091061329	FALSE	FALSE
PC(32:4e) | PC(32:4e)+H | 712.5276	PC(32:4e)	PC(32:4e)+H	PC	712.5275684700001	-0.08627864528224301	24.26617153153765	-0.4109283995289071	0.6847710227267734	0.9083344633215837	-5.240749267120757	FALSE	FALSE
PC(32:7e) | PC(32:7e)+H | 706.4806	PC(32:7e)	PC(32:7e)+H	PC	706.4806185	-0.2592447098725196	23.009083599205116	-0.9000058075201023	0.3944001273444704	0.7694107567155137	-4.737192849359661	FALSE	FALSE
PC(33:0) | PC(33:0)+H | 748.5851	PC(33:0)	PC(33:0)+H	PC	748.5850834700001	-0.03967663364409212	30.013041862214138	-0.10559685851624201	0.9167798377328169	0.9807218747422204	-5.30283110639536	FALSE	FALSE
PC(33:0e) | PC(33:0e)+H | 734.6058	PC(33:0e)	PC(33:0e)+H	PC	734.6058184700001	0.29272197100343494	24.845520353942007	0.7500167757545447	0.474720672710623	0.8029918957050289	-4.800280111404265	FALSE	FALSE
PC(33:1) | PC(33:1)+H | 746.5694	PC(33:1)	PC(33:1)+H	PC	746.5694335	-0.1664386402733566	32.51273734165318	-2.7724040992222925	0.010585175518052506	0.6589799408539474	-2.762596156055074	FALSE	FALSE
PC(33:2) | PC(33:2)+H | 744.5538	PC(33:2)	PC(33:2)+H	PC	744.5537835	-0.4397749581337314	30.85108134451701	-1.800958081423496	0.08428940990986956	0.6589799408539474	-4.122874137434039	FALSE	FALSE
PC(33:2e) | PC(33:2e)+H | 730.5745	PC(33:2e)	PC(33:2e)+H	PC	730.5745185	-0.2701816449591699	26.246646861598116	-1.4738999822234868	0.17873372843980198	0.6800287799011466	-4.432736111507829	FALSE	FALSE
PC(33:3) | PC(33:3)+H | 742.5381	PC(33:3)	PC(33:3)+H	PC	742.5381334700002	0.03860248295181188	28.858241266339945	0.24496812160745546	0.8085635331706285	0.9519193983574282	-5.283544292984843	FALSE	FALSE
PC(33:4e) | PC(33:4e)+H | 726.5432	PC(33:4e)	PC(33:4e)+H	PC	726.5432185	0.24799353269877455	26.185912053027124	1.137595829358082	0.2882094578733343	0.7247150458338455	-4.621217291819265	FALSE	FALSE
PC(33:5) | PC(33:5)+H | 738.5068	PC(33:5)	PC(33:5)+H	PC	738.5068334700001	-0.03705006746887215	25.634265374891488	-0.18276468892181022	0.8565177485625886	0.9665412596914753	-5.294041072352524	FALSE	FALSE
PC(33:8) | PC(33:8)+H | 732.4599	PC(33:8)	PC(33:8)+H	PC	732.4598835	-0.5111593205321319	23.407188592829485	-1.4486336211333137	0.18547279907731962	0.6850404571681388	-4.447606034591609	FALSE	FALSE
PC(34:0) | PC(34:0)+ | 784.5827	PC(34:0)	PC(34:0)+	PC	784.5826784700001	0.2635263821403619	28.070956186368868	1.387708106530493	0.2026515549943373	0.6850404571681388	-4.483070561443921	FALSE	FALSE
PC(34:0) | PC(34:0)+H | 762.6007	PC(34:0)	PC(34:0)+H	PC	762.6007334700001	-0.6228239252024212	32.356098002494804	-1.1559411438122957	0.2590831118390988	0.714012209492395	-4.796378836678754	FALSE	FALSE
PC(34:0e) | PC(34:0e)+H | 748.6215	PC(34:0e)	PC(34:0e)+H	PC	748.6214684700002	0.689589969049944	27.110583943206485	0.6230169747698994	0.5420524476814174	0.8397765993259172	-5.023774714946538	FALSE	FALSE
PC(34:1) | PC(34:1)+H | 760.5851	PC(34:1)	PC(34:1)+H	PC	760.5850834700001	0.1869208133109731	35.79105525899456	0.699179198513652	0.4911610794867439	0.8148420414031994	-5.116320658327541	FALSE	FALSE
