M	sample_left_out	beta_M_loo	beta_M_full
EphB1_PGC1_NRF_mito_biogenesis	batch2_WT_2	-0.21643242553010905	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch2_WT_3	-0.202331418801682	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch2_WT_4	-0.17041797991004073	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch3_KO_1	-0.23158702227977762	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch3_KO_2	-0.2506820249889956	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch3_KO_3	-0.20620320565874448	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch3_WT_1	-0.20211989654614038	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch3_WT_2	-0.19584720965492886	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch3_WT_3	-0.01552592588000225	-0.2059731019556223
EphB1_PI3K_AKT_mTOR	batch1_KO_1	-0.28609026037825863	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch1_KO_2	-0.31191348732794183	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch1_WT_1	-0.2710368087757515	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch1_WT_2	-0.47103895771137283	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch1_WT_3	-0.43439193062631243	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch2_KO_1	-0.3402088173592825	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch2_KO_2	-0.3764639744836817	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch2_KO_3	-0.42320219645635876	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch2_KO_4	-0.22272100877625528	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch2_WT_1	-0.2266132342154232	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch2_WT_2	-0.2853770329604076	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch2_WT_3	-0.3030243913643923	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch2_WT_4	-0.28102349694020207	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch3_KO_1	-0.2991824243025798	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch3_KO_2	-0.3126052615154422	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch3_KO_3	-0.2958708861883288	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch3_WT_1	-0.2446054874824812	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch3_WT_2	-0.19972773759408183	-0.29761511038456273
EphB1_PI3K_AKT_mTOR	batch3_WT_3	-0.029888098744147364	-0.29761511038456273
